
ANGSTROMS
E1E2
8690.0000	5.5342807	9.8023124
8700.0000	5.5352455	9.8110236
8710.0000	5.5362137	9.8197391
8720.0000	5.5371852	9.8284589
8730.0000	5.5381600	9.8371831
8740.0000	5.5391382	9.8459116
8750.0000	5.5401198	9.8546443
8760.0000	5.5411046	9.8633812
8770.0000	5.5420928	9.8721224
8780.0000	5.5430844	9.8808677
8790.0000	5.5440792	9.8896172
8800.0000	5.5450774	9.8983709
8810.0000	5.5460788	9.9071287
8820.0000	5.5470836	9.9158906
8830.0000	5.5480917	9.9246566
8840.0000	5.5491030	9.9334266
8850.0000	5.5501176	9.9422007
8860.0000	5.5511355	9.9509788
8870.0000	5.5521567	9.9597608
8880.0000	5.5531812	9.9685469
8890.0000	5.5542089	9.9773369
8900.0000	5.5552398	9.9861308
8910.0000	5.5562741	9.9949286
8920.0000	5.5573115	10.003730
8930.0000	5.5583522	10.012536
8940.0000	5.5593961	10.021345
8950.0000	5.5604433	10.030159
8960.0000	5.5614937	10.038976
8970.0000	5.5625473	10.047796
8980.0000	5.5636041	10.056621
8990.0000	5.5646641	10.065449
9000.0000	5.5657273	10.074281
9010.0000	5.5667938	10.083117
9020.0000	5.5678634	10.091956
9030.0000	5.5689362	10.100800
9040.0000	5.5700121	10.109646
9050.0000	5.5710913	10.118497
9060.0000	5.5721736	10.127351
9070.0000	5.5732591	10.136208
9080.0000	5.5743477	10.145069
9090.0000	5.5754395	10.153934
9100.0000	5.5765345	10.162802
9110.0000	5.5776326	10.171674
9120.0000	5.5787338	10.180549
9130.0000	5.5798382	10.189427
9140.0000	5.5809456	10.198310
9150.0000	5.5820563	10.207195
9160.0000	5.5831700	10.216084
9170.0000	5.5842868	10.224976
9180.0000	5.5854068	10.233872
9190.0000	5.5865299	10.242771
9200.0000	5.5876560	10.251673
9210.0000	5.5887853	10.260579
9220.0000	5.5899176	10.269488
9230.0000	5.5910530	10.278401
9240.0000	5.5921915	10.287316
9250.0000	5.5933331	10.296235
9260.0000	5.5944778	10.305157
9270.0000	5.5956255	10.314082
9280.0000	5.5967763	10.323011
9290.0000	5.5979301	10.331943
9300.0000	5.5990870	10.340878
9310.0000	5.6002469	10.349816
9320.0000	5.6014098	10.358757
9330.0000	5.6025758	10.367701
9340.0000	5.6037449	10.376649
9350.0000	5.6049169	10.385599
9360.0000	5.6060920	10.394553
9370.0000	5.6072701	10.403509
9380.0000	5.6084512	10.412469
9390.0000	5.6096353	10.421431
9400.0000	5.6108224	10.430397
9410.0000	5.6120125	10.439366
9420.0000	5.6132056	10.448338
9430.0000	5.6144017	10.457312
9440.0000	5.6156008	10.466290
9450.0000	5.6168028	10.475270
9460.0000	5.6180078	10.484254
9470.0000	5.6192158	10.493240
9480.0000	5.6204268	10.502229
9490.0000	5.6216407	10.511221
9500.0000	5.6228576	10.520216
9510.0000	5.6240774	10.529214
9520.0000	5.6253002	10.538214
9530.0000	5.6265259	10.547218
9540.0000	5.6277546	10.556224
9550.0000	5.6289862	10.565233
9560.0000	5.6302207	10.574245
9570.0000	5.6314582	10.583259
9580.0000	5.6326986	10.592276
9590.0000	5.6339418	10.601296
9600.0000	5.6351880	10.610319
9610.0000	5.6364372	10.619344
9620.0000	5.6376892	10.628372
9630.0000	5.6389441	10.637403
9640.0000	5.6402019	10.646436
9650.0000	5.6414626	10.655472
9660.0000	5.6427262	10.664511
9670.0000	5.6439927	10.673552
9680.0000	5.6452620	10.682596
9690.0000	5.6465342	10.691642
9700.0000	5.6478093	10.700691
9710.0000	5.6490873	10.709743
9720.0000	5.6503681	10.718797
9730.0000	5.6516518	10.727853
9740.0000	5.6529383	10.736912
9750.0000	5.6542277	10.745974
9760.0000	5.6555199	10.755038
9770.0000	5.6568150	10.764105
9780.0000	5.6581129	10.773174
9790.0000	5.6594136	10.782245
9800.0000	5.6607172	10.791319
9810.0000	5.6620236	10.800396
9820.0000	5.6633328	10.809474
9830.0000	5.6646448	10.818556
9840.0000	5.6659597	10.827639
9850.0000	5.6672773	10.836725
9860.0000	5.6685978	10.845813
9870.0000	5.6699210	10.854904
9880.0000	5.6712471	10.863997
9890.0000	5.6725759	10.873093
9900.0000	5.6739075	10.882190
9910.0000	5.6752420	10.891290
9920.0000	5.6765792	10.900393
9930.0000	5.6779191	10.909497
9940.0000	5.6792619	10.918604
9950.0000	5.6806074	10.927713
9960.0000	5.6819557	10.936824
9970.0000	5.6833067	10.945938
9980.0000	5.6846606	10.955054
9990.0000	5.6860171	10.964172
10000.0000	5.6873764	10.973292
