
VASEmethod[EllipsometerType=4 , CompleteEASE=5.13, AcqTime=9.900, ZoneAve=1, Acq. Parameters=DEFAULT.parms]
Angstroms
E	4180.000000	65.000000	14.266252	-40.768387	0.171803	1.077790
uR	4180.000000	65.000000	1.#INF00	1.000000
dPolE	4180.000000	65.000000	11.325194	0.419358
E	4200.000000	65.000000	14.603039	-39.507362	0.139231	0.870177
uR	4200.000000	65.000000	1.#INF00	1.000000
dPolE	4200.000000	65.000000	11.325194	0.419358
E	4220.000000	65.000000	14.698046	-40.254330	0.117585	0.731253
uR	4220.000000	65.000000	1.#INF00	1.000000
dPolE	4220.000000	65.000000	11.325194	0.419358
E	4240.000000	65.000000	14.947004	-39.352734	0.060330	0.373086
uR	4240.000000	65.000000	1.#INF00	1.000000
dPolE	4240.000000	65.000000	11.325194	0.419358
E	4260.000000	65.000000	15.274443	-38.557198	0.090158	0.549086
uR	4260.000000	65.000000	1.#INF00	1.000000
dPolE	4260.000000	65.000000	11.325194	0.419358
E	4280.000000	65.000000	15.543284	-38.235207	0.053266	0.322106
uR	4280.000000	65.000000	1.#INF00	1.000000
dPolE	4280.000000	65.000000	11.325194	0.419358
E	4300.000000	65.000000	15.817473	-37.389107	0.057158	0.343141
uR	4300.000000	65.000000	1.#INF00	1.000000
dPolE	4300.000000	65.000000	11.325194	0.419358
E	4320.000000	65.000000	16.078651	-36.927643	0.046123	0.275852
uR	4320.000000	65.000000	1.#INF00	1.000000
dPolE	4320.000000	65.000000	11.325194	0.419358
E	4340.000000	65.000000	16.337637	-36.434856	0.037996	0.224733
uR	4340.000000	65.000000	1.#INF00	1.000000
dPolE	4340.000000	65.000000	11.325194	0.419358
E	4360.000000	65.000000	16.644913	-35.595230	0.054089	0.316475
uR	4360.000000	65.000000	1.#INF00	1.000000
dPolE	4360.000000	65.000000	11.325194	0.419358
E	4380.000000	65.000000	16.915516	-35.422180	0.040409	0.233492
uR	4380.000000	65.000000	1.#INF00	1.000000
dPolE	4380.000000	65.000000	11.325194	0.419358
